Time	Heading_Velocity	Acceleration_1	Acceleration_2	Acceleration_3	Compass_1	Compass_2	Compass_3	Gyro_1	Gyro_2	Gyro_3
1627951329.91	0.426357	-174.0	-1027.0	-13166.0	367.0	1963.0	1013.0	0.0	-639.0	283.0
1627951329.93	0.425726	-925.0	-1124.0	-14779.0	367.0	1963.0	1013.0	0.0	-172.0	-620.0
1627951329.95	0.425726	-2201.0	-582.0	-14773.0	367.0	1963.0	1013.0	0.0	208.0	648.0
1627951329.97	0.425726	-217.0	943.0	-10395.0	367.0	1963.0	1013.0	0.0	-764.0	1158.0
1627951329.99	0.425726	-260.0	-2043.0	-16960.0	469.0	2269.0	903.0	0.0	30.0	69.0
1627951330.01	0.408697	-881.0	338.0	-15743.0	469.0	2269.0	903.0	0.0	359.0	425.0
1627951330.03	0.442755	1026.0	-153.0	-12193.0	469.0	2269.0	903.0	0.0	593.0	919.0
1627951330.05	0.442755	-1095.0	-958.0	-13575.0	469.0	2269.0	903.0	0.0	-775.0	126.0
1627951330.07	0.427488	-2584.0	919.0	-16478.0	469.0	2269.0	903.0	0.0	1481.0	177.0
1627951330.09	0.442755	-395.0	-444.0	-13086.0	469.0	2269.0	903.0	0.0	567.0	768.0
1627951330.11	0.409958	-133.0	-546.0	-15579.0	469.0	2269.0	903.0	0.0	-758.0	226.0
1627951330.13	0.409958	-964.0	1215.0	-14723.0	469.0	2269.0	903.0	0.0	277.0	82.0
1627951330.15	0.442755	1610.0	264.0	-14466.0	389.0	2179.0	907.0	0.0	-1129.0	779.0
1627951330.17	0.408697	563.0	40.0	-13205.0	389.0	2179.0	907.0	0.0	-487.0	-414.0
1627951330.19	0.442755	2248.0	1895.0	-16113.0	389.0	2179.0	907.0	0.0	344.0	1413.0
1627951330.21	0.442755	1312.0	417.0	-13759.0	389.0	2179.0	907.0	0.0	455.0	1089.0
1627951330.23	0.426357	377.0	231.0	-14427.0	389.0	2179.0	907.0	0.0	224.0	1178.0
1627951330.25	0.425726	690.0	-1364.0	-12644.0	389.0	2179.0	907.0	0.0	-16.0	-469.0
1627951330.27	0.459153	301.0	1172.0	-13788.0	389.0	2179.0	907.0	0.0	342.0	642.0
1627951330.29	0.459153	432.0	-194.0	-15276.0	389.0	2179.0	907.0	0.0	-90.0	-434.0
1627951330.31	0.442755	821.0	-340.0	-14451.0	302.0	2014.0	896.0	0.0	497.0	104.0
1627951330.33	0.442755	-2392.0	821.0	-11772.0	302.0	2014.0	896.0	0.0	218.0	617.0
1627951330.35	0.459784	1882.0	-2033.0	-12474.0	302.0	2014.0	896.0	0.0	-1938.0	104.0
1627951330.37	0.459784	669.0	-1068.0	-17960.0	302.0	2014.0	896.0	0.0	273.0	-914.0
1627951330.39	0.396953	-337.0	368.0	-12930.0	302.0	2014.0	896.0	0.0	-304.0	255.0
1627951330.41	0.442755	1409.0	-2022.0	-17118.0	302.0	2014.0	896.0	0.0	-67.0	-387.0
1627951330.43	0.425726	-1303.0	833.0	-11191.0	302.0	2014.0	896.0	0.0	-708.0	-137.0
1627951330.45	0.425726	-863.0	-433.0	-15811.0	302.0	2014.0	896.0	0.0	1045.0	-375.0
1627951330.47	0.442755	-46.0	-350.0	-11552.0	384.0	2121.0	731.0	0.0	-509.0	637.0
1627951330.49	0.425726	395.0	-1786.0	-13516.0	384.0	2121.0	731.0	0.0	916.0	-671.0
1627951330.51	0.442755	601.0	-290.0	-17800.0	384.0	2121.0	731.0	0.0	744.0	543.0
1627951330.53	0.442755	272.0	419.0	-12671.0	384.0	2121.0	731.0	0.0	1360.0	-11.0
1627951330.55	0.442755	-781.0	-947.0	-14510.0	384.0	2121.0	731.0	0.0	-920.0	-966.0
1627951330.57	0.459784	-1624.0	1986.0	-16454.0	384.0	2121.0	731.0	0.0	767.0	476.0
1627951330.59	0.425726	651.0	-151.0	-12630.0	384.0	2121.0	731.0	0.0	-167.0	-567.0
1627951330.61	0.425726	2229.0	349.0	-14406.0	384.0	2121.0	731.0	0.0	-1593.0	-697.0
1627951330.63	0.442755	117.0	2305.0	-14768.0	350.0	2036.0	761.0	0.0	-281.0	355.0
1627951330.65	0.425726	1308.0	-1121.0	-13292.0	350.0	2036.0	761.0	0.0	117.0	372.0
1627951330.67	0.442755	1453.0	1138.0	-10323.0	350.0	2036.0	761.0	0.0	-312.0	-234.0
1627951330.69	0.442755	1620.0	356.0	-18351.0	350.0	2036.0	761.0	0.0	-170.0	-174.0
1627951330.71	0.458023	262.0	15.0	-12089.0	350.0	2036.0	761.0	0.0	-563.0	976.0
1627951330.73	0.425726	-267.0	-2435.0	-14775.0	350.0	2036.0	761.0	0.0	1162.0	-744.0
1627951330.75	0.442755	1537.0	327.0	-16278.0	350.0	2036.0	761.0	0.0	806.0	172.0
1627951330.77	0.442755	-464.0	-2411.0	-13180.0	350.0	2036.0	761.0	0.0	916.0	-816.0
1627951330.79	0.459784	-2014.0	-1634.0	-17956.0	214.0	1872.0	857.0	0.0	2535.0	-420.0
1627951330.81	0.426357	2200.0	193.0	-10771.0	214.0	1872.0	857.0	0.0	-2400.0	-856.0
1627951330.83	0.442755	-756.0	-57.0	-16899.0	214.0	1872.0	857.0	0.0	657.0	-182.0
1627951330.85	0.442755	737.0	-1574.0	-12543.0	214.0	1872.0	857.0	0.0	-1106.0	-1039.0
1627951330.88	0.427997	2955.0	-717.0	-16629.0	214.0	1872.0	857.0	0.0	87.0	-199.0
1627951330.89	0.425726	645.0	458.0	-13509.0	214.0	1872.0	857.0	0.0	237.0	-264.0
1627951330.91	0.425726	1377.0	-1564.0	-15473.0	214.0	1872.0	857.0	0.0	-625.0	-611.0
1627951330.93	0.442755	-1447.0	475.0	-14172.0	214.0	1872.0	857.0	0.0	-1019.0	-1393.0
1627951330.95	0.442755	-934.0	930.0	-13496.0	176.0	2002.0	824.0	0.0	788.0	743.0
1627951330.97	0.442755	-770.0	-1201.0	-13675.0	176.0	2002.0	824.0	0.0	1101.0	-330.0
1627951330.99	0.442755	-450.0	1712.0	-11811.0	176.0	2002.0	824.0	0.0	149.0	-840.0
1627951331.01	0.459784	319.0	-636.0	-14044.0	176.0	2002.0	824.0	0.0	316.0	-227.0
1627951331.03	0.425726	2206.0	522.0	-17931.0	176.0	2002.0	824.0	0.0	967.0	-117.0
1627951331.05	0.442755	621.0	1018.0	-10695.0	176.0	2002.0	824.0	0.0	-1724.0	-1235.0
1627951331.07	0.442755	2079.0	852.0	-18496.0	176.0	2002.0	824.0	0.0	404.0	630.0
1627951331.09	0.442755	-734.0	402.0	-12231.0	176.0	2002.0	824.0	0.0	1508.0	-664.0
1627951331.11	0.408697	2760.0	-816.0	-13965.0	156.0	2195.0	561.0	0.0	-1502.0	-133.0
1627951331.13	0.442755	667.0	1235.0	-16632.0	156.0	2195.0	561.0	0.0	708.0	547.0
1627951331.15	0.442755	1259.0	238.0	-12008.0	156.0	2195.0	561.0	0.0	389.0	-592.0
1627951331.17	0.442755	1203.0	-1102.0	-12300.0	156.0	2195.0	561.0	0.0	488.0	46.0
1627951331.19	0.442755	2090.0	-75.0	-17706.0	156.0	2195.0	561.0	0.0	727.0	747.0
1627951331.21	0.442755	-2856.0	-1844.0	-16653.0	156.0	2195.0	561.0	0.0	1359.0	-74.0
1627951331.23	0.442755	-5.0	274.0	-12946.0	156.0	2195.0	561.0	0.0	1754.0	-663.0
1627951331.25	0.442755	-664.0	-273.0	-13697.0	156.0	2195.0	561.0	0.0	-1231.0	-579.0
1627951331.27	0.425726	-3624.0	-2015.0	-14668.0	64.0	2083.0	517.0	0.0	-91.0	-1665.0
1627951331.29	0.425726	1227.0	-301.0	-16184.0	64.0	2083.0	517.0	0.0	116.0	-410.0
1627951331.31	0.442755	498.0	-311.0	-14036.0	64.0	2083.0	517.0	0.0	-2181.0	-1198.0
1627951331.33	0.408697	-4778.0	92.0	-15859.0	64.0	2083.0	517.0	0.0	-100.0	206.0
1627951331.35	0.425726	-902.0	-997.0	-11138.0	64.0	2083.0	517.0	0.0	-343.0	-588.0
1627951331.37	0.425726	45.0	-1577.0	-16506.0	64.0	2083.0	517.0	0.0	-2473.0	6.0
1627951331.39	0.425726	-1528.0	-978.0	-14656.0	64.0	2083.0	517.0	0.0	618.0	-1472.0
1627951331.41	0.425726	191.0	-1039.0	-12863.0	64.0	2083.0	517.0	0.0	421.0	266.0
1627951331.43	0.442755	-105.0	823.0	-12688.0	86.0	2154.0	329.0	0.0	-629.0	-339.0
1627951331.45	0.442755	53.0	1128.0	-17346.0	86.0	2154.0	329.0	0.0	791.0	367.0
1627951331.47	0.442755	-1367.0	-334.0	-12612.0	86.0	2154.0	329.0	0.0	1705.0	-427.0
1627951331.49	0.442755	817.0	270.0	-15674.0	86.0	2154.0	329.0	0.0	-63.0	45.0
1627951331.51	0.442755	1135.0	974.0	-13657.0	86.0	2154.0	329.0	0.0	433.0	-1224.0
1627951331.53	0.442755	376.0	384.0	-13230.0	86.0	2154.0	329.0	0.0	-522.0	-889.0
1627951331.55	0.41222	-159.0	974.0	-12280.0	86.0	2154.0	329.0	0.0	-840.0	-729.0
1627951331.57	0.425726	2783.0	1017.0	-16473.0	86.0	2154.0	329.0	0.0	-987.0	-135.0
1627951331.59	0.425726	-1178.0	357.0	-13558.0	40.0	2201.0	372.0	0.0	1193.0	-757.0
1627951331.61	0.428919	1341.0	169.0	-11171.0	40.0	2201.0	372.0	0.0	-1288.0	-116.0
1627951331.63	0.425726	3485.0	-771.0	-18586.0	40.0	2201.0	372.0	0.0	117.0	-751.0
1627951331.65	0.426357	-499.0	1912.0	-11011.0	40.0	2201.0	372.0	0.0	863.0	-120.0
1627951331.67	0.426357	1473.0	-213.0	-15647.0	40.0	2201.0	372.0	0.0	-99.0	212.0
1627951331.69	0.459153	701.0	-191.0	-14583.0	40.0	2201.0	372.0	0.0	-336.0	-154.0
1627951331.71	0.442755	-2298.0	253.0	-15135.0	40.0	2201.0	372.0	0.0	1417.0	-200.0
1627951331.73	0.459784	-355.0	-435.0	-15171.0	40.0	2201.0	372.0	0.0	52.0	182.0
1627951331.75	0.459784	132.0	-908.0	-13097.0	40.0	2201.0	372.0	0.0	507.0	-176.0
1627951331.77	0.409958	1441.0	-800.0	-17123.0	8.0	2165.0	249.0	0.0	-910.0	-1098.0
1627951331.79	0.425726	936.0	-205.0	-11496.0	8.0	2165.0	249.0	0.0	-1127.0	-695.0
1627951331.81	0.426942	280.0	-2030.0	-14853.0	8.0	2165.0	249.0	0.0	-1360.0	-228.0
1627951331.83	0.426942	1082.0	953.0	-19024.0	8.0	2165.0	249.0	0.0	686.0	-396.0
1627951331.85	0.426357	-665.0	-395.0	-13459.0	8.0	2165.0	249.0	0.0	491.0	172.0
1627951331.87	0.442755	-1059.0	-750.0	-11303.0	8.0	2165.0	249.0	0.0	-1268.0	587.0
1627951331.89	0.442755	-647.0	-128.0	-17176.0	8.0	2165.0	249.0	0.0	769.0	-190.0
1627951331.91	0.442755	-1707.0	512.0	-13423.0	-55.0	2096.0	317.0	0.0	766.0	-369.0
1627951331.93	0.458568	275.0	-1021.0	-13294.0	-55.0	2096.0	317.0	0.0	-515.0	95.0
1627951331.95	0.409958	1024.0	-240.0	-18036.0	-55.0	2096.0	317.0	0.0	463.0	-1218.0
1627951331.97	0.409958	248.0	1163.0	-11437.0	-55.0	2096.0	317.0	0.0	452.0	-370.0
1627951331.99	0.457038	1139.0	222.0	-15264.0	-55.0	2096.0	317.0	0.0	-357.0	-170.0
1627951332.01	0.425726	-1853.0	610.0	-12116.0	-55.0	2096.0	317.0	0.0	-401.0	-961.0
1627951332.03	0.409958	3409.0	267.0	-17598.0	-55.0	2096.0	317.0	0.0	-1667.0	-980.0
1627951332.05	0.409958	-339.0	614.0	-12182.0	-55.0	2096.0	317.0	0.0	-335.0	273.0
1627951332.07	0.442755	1856.0	650.0	-16338.0	-55.0	2096.0	317.0	0.0	-940.0	-1169.0
1627951332.09	0.425726	-1160.0	710.0	-14381.0	-50.0	2210.0	212.0	0.0	-266.0	124.0
1627951332.11	0.475552	1080.0	-987.0	-9896.0	-50.0	2210.0	212.0	0.0	634.0	7.0
1627951332.13	0.475552	320.0	-129.0	-18849.0	-50.0	2210.0	212.0	0.0	220.0	159.0
1627951332.15	0.426357	-1472.0	813.0	-11547.0	-50.0	2210.0	212.0	0.0	1466.0	-607.0
1627951332.17	0.442755	-1286.0	-1491.0	-15221.0	-50.0	2210.0	212.0	0.0	-731.0	948.0
1627951332.19	0.459784	470.0	-1351.0	-16784.0	-50.0	2210.0	212.0	0.0	-147.0	-786.0
1627951332.21	0.459784	-2323.0	820.0	-13694.0	-50.0	2210.0	212.0	0.0	447.0	-32.0
1627951332.23	0.428473	-1347.0	-509.0	-14151.0	-83.0	2149.0	-102.0	0.0	-424.0	-88.0
1627951332.25	0.408697	-1566.0	-1553.0	-15068.0	-83.0	2149.0	-102.0	0.0	-113.0	-186.0
1627951332.27	0.442755	100.0	748.0	-14274.0	-83.0	2149.0	-102.0	0.0	-861.0	53.0
1627951332.29	0.442755	-1221.0	2195.0	-15147.0	-83.0	2149.0	-102.0	0.0	-386.0	3253.0
1627951332.31	0.426357	-2278.0	722.0	-16945.0	-83.0	2149.0	-102.0	0.0	466.0	4705.0
1627951332.33	0.442755	-4599.0	2967.0	-15617.0	-83.0	2149.0	-102.0	0.0	1610.0	6631.0
1627951332.35	0.442755	-1001.0	1138.0	-13107.0	-83.0	2149.0	-102.0	0.0	877.0	7211.0
1627951332.37	0.401247	-1001.0	-354.0	-11692.0	-83.0	2149.0	-102.0	0.0	-341.0	7328.0
1627951332.39	0.408697	-2720.0	444.0	-18349.0	-83.0	2149.0	-102.0	0.0	-1197.0	8477.0
1627951332.41	0.408697	701.0	484.0	-14601.0	153.0	2488.0	-89.0	0.0	341.0	7652.0
1627951332.43	0.408697	-1092.0	-778.0	-13593.0	153.0	2488.0	-89.0	0.0	-441.0	6293.0
1627951332.45	0.381685	-1608.0	573.0	-14577.0	153.0	2488.0	-89.0	0.0	326.0	7473.0
1627951332.47	0.39356	1164.0	-473.0	-14452.0	153.0	2488.0	-89.0	0.0	471.0	6927.0
1627951332.49	0.39356	1164.0	742.0	-15125.0	153.0	2488.0	-89.0	0.0	-1398.0	7903.0
1627951332.51	0.362254	3435.0	774.0	-11952.0	153.0	2488.0	-89.0	0.0	-1746.0	7138.0
1627951332.53	0.391668	2157.0	550.0	-14530.0	153.0	2488.0	-89.0	0.0	144.0	7988.0
1627951332.55	0.374639	2157.0	550.0	-14786.0	153.0	2488.0	-89.0	0.0	205.0	8712.0
1627951332.57	0.374639	-2184.0	1135.0	-14612.0	813.0	2435.0	-685.0	0.0	1048.0	8663.0
1627951332.59	0.408697	1945.0	1456.0	-12175.0	813.0	2435.0	-685.0	0.0	-885.0	7663.0
1627951332.61	0.374639	95.0	511.0	-17160.0	813.0	2435.0	-685.0	0.0	1610.0	8450.0
1627951332.63	0.374639	95.0	511.0	-13735.0	813.0	2435.0	-685.0	0.0	-709.0	8450.0
1627951332.65	0.374639	-2654.0	-579.0	-13735.0	813.0	2435.0	-685.0	0.0	2037.0	7876.0
1627951332.67	0.41113	-1303.0	-711.0	-14101.0	813.0	2435.0	-685.0	0.0	-2098.0	8342.0
1627951332.69	0.374639	-2194.0	-1168.0	-14678.0	813.0	2435.0	-685.0	0.0	810.0	8588.0
1627951332.71	0.379504	-603.0	-830.0	-17610.0	813.0	2435.0	-685.0	0.0	461.0	7333.0
1627951332.73	0.379504	794.0	322.0	-15715.0	1349.0	2336.0	-715.0	0.0	795.0	7260.0
1627951332.75	0.39356	1636.0	1780.0	-15645.0	1349.0	2336.0	-715.0	0.0	-44.0	8314.0
1627951332.77	0.374639	-18.0	681.0	-15107.0	1349.0	2336.0	-715.0	0.0	51.0	8108.0
1627951332.79	0.374639	1368.0	298.0	-11077.0	1349.0	2336.0	-715.0	0.0	-870.0	8899.0
1627951332.81	0.375671	-1130.0	366.0	-16372.0	1349.0	2336.0	-715.0	0.0	1122.0	8536.0
1627951332.83	0.408697	-2578.0	-1263.0	-13108.0	1349.0	2336.0	-715.0	0.0	50.0	9056.0
1627951332.85	0.374639	-2994.0	1076.0	-15804.0	1349.0	2336.0	-715.0	0.0	2013.0	9194.0
1627951332.87	0.374639	-918.0	-461.0	-11944.0	1349.0	2336.0	-715.0	0.0	-292.0	10119.0
1627951332.89	0.396953	-3070.0	-571.0	-15457.0	1840.0	2347.0	-487.0	0.0	559.0	8490.0
1627951332.91	0.374639	-194.0	-1454.0	-19915.0	1840.0	2347.0	-487.0	0.0	-239.0	8652.0
1627951332.93	0.391668	-3838.0	312.0	-19915.0	1840.0	2347.0	-487.0	0.0	2287.0	8916.0
1627951332.95	0.391668	-83.0	-549.0	-12884.0	1840.0	2347.0	-487.0	0.0	-744.0	7821.0
1627951332.97	0.409958	-2733.0	1680.0	-15714.0	1840.0	2347.0	-487.0	0.0	734.0	8557.0
1627951332.99	0.374639	-376.0	-1149.0	-13806.0	1840.0	2347.0	-487.0	0.0	-186.0	8065.0
1627951333.01	0.374639	-1800.0	285.0	-16201.0	1840.0	2347.0	-487.0	0.0	164.0	8496.0
1627951333.03	0.375671	-785.0	-871.0	-14236.0	1840.0	2347.0	-487.0	0.0	380.0	8666.0
1627951333.05	0.408697	2196.0	-215.0	-13724.0	2373.0	1843.0	-430.0	0.0	-286.0	9455.0
1627951333.07	0.377162	1997.0	1872.0	-11945.0	2373.0	1843.0	-430.0	0.0	-199.0	10777.0
1627951333.09	0.377162	-113.0	-191.0	-11854.0	2373.0	1843.0	-430.0	0.0	-746.0	10124.0
1627951333.11	0.39356	1495.0	200.0	-12334.0	2373.0	1843.0	-430.0	0.0	611.0	9526.0
1627951333.13	0.425726	1265.0	-528.0	-11275.0	2373.0	1843.0	-430.0	0.0	273.0	9298.0
1627951333.15	0.39356	-560.0	259.0	-16176.0	2373.0	1843.0	-430.0	0.0	-619.0	9902.0
1627951333.17	0.39356	-1831.0	-153.0	-17591.0	2373.0	1843.0	-430.0	0.0	3180.0	8352.0
1627951333.19	0.409958	4759.0	152.0	-10102.0	2373.0	1843.0	-430.0	0.0	-1211.0	7502.0
1627951333.21	0.391668	-491.0	1754.0	-12936.0	2541.0	1619.0	168.0	0.0	-1234.0	7907.0
1627951333.23	0.374639	-201.0	2286.0	-14754.0	2541.0	1619.0	168.0	0.0	1126.0	8022.0
1627951333.25	0.374639	526.0	1542.0	-11813.0	2541.0	1619.0	168.0	0.0	-1330.0	8535.0
1627951333.27	0.409958	-484.0	1453.0	-16870.0	2541.0	1619.0	168.0	0.0	636.0	8510.0
1627951333.29	0.374639	40.0	817.0	-12275.0	2541.0	1619.0	168.0	0.0	148.0	8009.0
1627951333.31	0.409958	-907.0	917.0	-15482.0	2541.0	1619.0	168.0	0.0	476.0	8993.0
1627951333.33	0.409958	-2907.0	-451.0	-15093.0	2541.0	1619.0	168.0	0.0	884.0	10256.0
1627951333.35	0.41113	-1853.0	23.0	-13290.0	2541.0	1619.0	168.0	0.0	2.0	9655.0
1627951333.37	0.391668	-1092.0	-1007.0	-15225.0	2723.0	1022.0	367.0	0.0	2174.0	9435.0
1627951333.39	0.408697	1735.0	1341.0	-14067.0	2723.0	1022.0	367.0	0.0	-411.0	8850.0
1627951333.41	0.408697	16.0	2703.0	-16001.0	2723.0	1022.0	367.0	0.0	-459.0	7608.0
1627951333.43	0.409958	1902.0	-327.0	-13175.0	2723.0	1022.0	367.0	0.0	-630.0	8472.0
1627951333.45	0.39356	1459.0	2165.0	-13135.0	2723.0	1022.0	367.0	0.0	1149.0	10143.0
1627951333.47	0.425726	-3257.0	-179.0	-15581.0	2723.0	1022.0	367.0	0.0	1343.0	7672.0
1627951333.49	0.425726	799.0	-1499.0	-13780.0	2723.0	1022.0	367.0	0.0	-1417.0	8215.0
1627951333.51	0.39356	-930.0	3075.0	-16210.0	2723.0	1022.0	367.0	0.0	-133.0	9119.0
1627951333.53	0.377162	112.0	-1335.0	-14960.0	2973.0	138.0	369.0	0.0	651.0	8927.0
1627951333.55	0.425726	2333.0	-10.0	-15217.0	2973.0	138.0	369.0	0.0	-1273.0	8102.0
1627951333.57	0.425726	1063.0	3945.0	-22022.0	2973.0	138.0	369.0	0.0	665.0	8966.0
1627951333.59	0.409958	5749.0	2896.0	-9108.0	2973.0	138.0	369.0	0.0	-701.0	7996.0
1627951333.61	0.39356	3216.0	2527.0	-17281.0	2973.0	138.0	369.0	0.0	-122.0	8970.0
1627951333.63	0.408697	-2338.0	-624.0	-8671.0	2973.0	138.0	369.0	0.0	1133.0	9685.0
1627951333.65	0.408697	-480.0	-2060.0	-13356.0	2973.0	138.0	369.0	0.0	265.0	7282.0
1627951333.67	0.426942	58.0	-1113.0	-19325.0	2973.0	138.0	369.0	0.0	3183.0	6542.0
1627951333.69	0.459784	846.0	-142.0	-11527.0	2805.0	-353.0	970.0	0.0	-513.0	5556.0
1627951333.71	0.459784	170.0	-790.0	-14440.0	2805.0	-353.0	970.0	0.0	322.0	3777.0
1627951333.73	0.442755	632.0	-1128.0	-13197.0	2805.0	-353.0	970.0	0.0	747.0	3436.0
1627951333.75	0.442755	-1267.0	-385.0	-17204.0	2805.0	-353.0	970.0	0.0	1503.0	2798.0
1627951333.77	0.459784	-910.0	-2071.0	-13020.0	2805.0	-353.0	970.0	0.0	1260.0	1650.0
1627951333.79	0.459784	831.0	-870.0	-12727.0	2805.0	-353.0	970.0	0.0	845.0	1500.0
1627951333.81	0.442755	-461.0	-3013.0	-16472.0	2805.0	-353.0	970.0	0.0	-605.0	-396.0
1627951333.83	0.459784	1838.0	-1484.0	-16308.0	2805.0	-353.0	970.0	0.0	-209.0	-1013.0
1627951333.85	0.508348	1702.0	759.0	-12014.0	2650.0	-649.0	1440.0	0.0	3020.0	-287.0
1627951333.87	0.508348	-925.0	-1246.0	-14611.0	2650.0	-649.0	1440.0	0.0	361.0	-2656.0
1627951333.89	0.475552	1186.0	-259.0	-10088.0	2650.0	-649.0	1440.0	0.0	467.0	-1588.0
1627951333.91	0.493842	340.0	-873.0	-19756.0	2650.0	-649.0	1440.0	0.0	1203.0	-2645.0
1627951333.93	0.476813	295.0	-1580.0	-16277.0	2650.0	-649.0	1440.0	0.0	77.0	-3266.0
1627951333.95	0.476813	955.0	-262.0	-12876.0	2650.0	-649.0	1440.0	0.0	-1160.0	-3136.0
1627951333.97	0.458568	3040.0	145.0	-14662.0	2650.0	-649.0	1440.0	0.0	-57.0	-2146.0
1627951333.99	0.493842	304.0	-1524.0	-13575.0	2650.0	-649.0	1440.0	0.0	-213.0	-3036.0
1627951334.01	0.476813	1205.0	-526.0	-14670.0	2652.0	-581.0	1752.0	0.0	352.0	-3404.0
1627951334.03	0.476813	-1104.0	853.0	-11867.0	2652.0	-581.0	1752.0	0.0	-501.0	-3206.0
1627951334.05	0.49195	687.0	-611.0	-13836.0	2652.0	-581.0	1752.0	0.0	333.0	-2640.0
1627951334.07	0.493842	-682.0	-1628.0	-12704.0	2652.0	-581.0	1752.0	0.0	3102.0	-3513.0
1627951334.09	0.49195	-1047.0	1833.0	-12876.0	2652.0	-581.0	1752.0	0.0	-1027.0	-2953.0
1627951334.11	0.49195	333.0	-2837.0	-15019.0	2652.0	-581.0	1752.0	0.0	-492.0	-3735.0
1627951334.13	0.49195	461.0	275.0	-17300.0	2652.0	-581.0	1752.0	0.0	-107.0	-3430.0
1627951334.15	0.476813	-610.0	-985.0	-10672.0	2652.0	-581.0	1752.0	0.0	-1663.0	-4534.0
1627951334.17	0.459784	2075.0	152.0	-15240.0	2773.0	-327.0	1874.0	0.0	897.0	-2962.0
1627951334.19	0.459784	644.0	-2185.0	-16205.0	2773.0	-327.0	1874.0	0.0	-1856.0	-4456.0
1627951334.21	0.493842	1809.0	2350.0	-13910.0	2773.0	-327.0	1874.0	0.0	1121.0	-2677.0
1627951334.23	0.459153	-967.0	-46.0	-14497.0	2773.0	-327.0	1874.0	0.0	249.0	-3679.0
1627951334.25	0.475552	1668.0	-493.0	-14500.0	2773.0	-327.0	1874.0	0.0	-581.0	-2500.0
1627951334.27	0.475552	770.0	-546.0	-13469.0	2773.0	-327.0	1874.0	0.0	922.0	-3027.0
1627951334.29	0.475552	105.0	-711.0	-16078.0	2773.0	-327.0	1874.0	0.0	216.0	-3048.0
1627951334.31	0.476813	-889.0	-1757.0	-11778.0	2773.0	-327.0	1874.0	0.0	-364.0	-4324.0
1627951334.33	0.475552	1183.0	1058.0	-17008.0	2772.0	13.0	2295.0	0.0	140.0	-3371.0
1627951334.35	0.475552	-1469.0	-1510.0	-12913.0	2772.0	13.0	2295.0	0.0	-1051.0	-3681.0
1627951334.37	0.459153	3139.0	365.0	-13409.0	2772.0	13.0	2295.0	0.0	334.0	-2933.0
1627951334.39	0.442755	-78.0	-126.0	-15270.0	2772.0	13.0	2295.0	0.0	-238.0	-3139.0
1627951334.41	0.459784	-817.0	1071.0	-12848.0	2772.0	13.0	2295.0	0.0	-230.0	-2711.0
1627951334.43	0.459784	1664.0	-565.0	-12671.0	2772.0	13.0	2295.0	0.0	-281.0	-3455.0
1627951334.45	0.442755	-832.0	831.0	-16948.0	2772.0	13.0	2295.0	0.0	1163.0	-2633.0
1627951334.47	0.459784	-163.0	-127.0	-13528.0	2772.0	13.0	2295.0	0.0	393.0	-1709.0
1627951334.49	0.49195	140.0	121.0	-12573.0	2845.0	98.0	2523.0	0.0	-1607.0	-8.0
1627951334.51	0.49195	301.0	-849.0	-18376.0	2845.0	98.0	2523.0	0.0	1683.0	-2011.0
1627951334.53	0.459153	-1916.0	145.0	-11202.0	2845.0	98.0	2523.0	0.0	-992.0	-911.0
1627951334.55	0.459784	893.0	-385.0	-19673.0	2845.0	98.0	2523.0	0.0	331.0	-552.0
1627951334.57	0.442755	1393.0	453.0	-9199.0	2845.0	98.0	2523.0	0.0	-1179.0	46.0
1627951334.59	0.442755	56.0	-475.0	-17057.0	2845.0	98.0	2523.0	0.0	-533.0	-115.0
1627951334.61	0.426942	263.0	819.0	-14740.0	2845.0	98.0	2523.0	0.0	-1417.0	1114.0
1627951334.63	0.442755	-117.0	56.0	-13355.0	2845.0	98.0	2523.0	0.0	236.0	332.0
1627951334.65	0.425726	403.0	10.0	-14833.0	2920.0	388.0	2797.0	0.0	-916.0	994.0
1627951334.67	0.425726	881.0	159.0	-13757.0	2920.0	388.0	2797.0	0.0	-410.0	-390.0
1627951334.69	0.442755	1113.0	1701.0	-14652.0	2920.0	388.0	2797.0	0.0	426.0	1085.0
1627951334.71	0.459784	744.0	-355.0	-12745.0	2920.0	388.0	2797.0	0.0	864.0	338.0
1627951334.73	0.459784	-548.0	-327.0	-15386.0	2920.0	388.0	2797.0	0.0	-226.0	369.0
1627951334.75	0.456591	-1465.0	-1762.0	-11826.0	2920.0	388.0	2797.0	0.0	520.0	-864.0
1627951334.77	0.409958	377.0	1680.0	-16687.0	2920.0	388.0	2797.0	0.0	635.0	1255.0
1627951334.79	0.442755	612.0	-2553.0	-13687.0	2920.0	388.0	2797.0	0.0	-1918.0	-403.0
1627951334.81	0.442755	618.0	1131.0	-16945.0	2851.0	274.0	3423.0	0.0	878.0	479.0
1627951334.83	0.426357	219.0	-368.0	-12102.0	2851.0	274.0	3423.0	0.0	718.0	-409.0
1627951334.85	0.442755	2775.0	907.0	-10359.0	2851.0	274.0	3423.0	0.0	-538.0	1074.0
1627951334.87	0.409958	-1456.0	-1058.0	-19116.0	2851.0	274.0	3423.0	0.0	576.0	246.0
1627951334.89	0.409958	-114.0	-1075.0	-13486.0	2851.0	274.0	3423.0	0.0	-379.0	1323.0
1627951334.91	0.442755	60.0	-278.0	-15939.0	2851.0	274.0	3423.0	0.0	-339.0	477.0
