Time	X	Y	Heading_Angle	Angular_Velocity	Speed
1627951564.62	-1.67541	-0.145574	0.849005	-0.225446	0.14967
1627951564.64	-1.67312	-0.143584	0.846344	-0.209106	0.156775
1627951564.66	-1.670954	-0.141738	0.843951	-0.220845	0.144888
1627951564.68	-1.668548	-0.140146	0.840545	-0.098999	0.143889
1627951564.7	-1.666357	-0.138655	0.836353	-0.266987	0.132801
1627951564.72	-1.664172	-0.136949	0.833947	-0.064447	0.139519
1627951564.74	-1.661833	-0.13524	0.830399	-0.118257	0.136084
1627951564.76	-1.659775	-0.133679	0.828971	-0.039008	0.127352
1627951564.78	-1.657427	-0.13197	0.826041	-0.098433	0.143331
1627951564.8	-1.654945	-0.130482	0.822	-0.224074	0.140658
1627951564.82	-1.652714	-0.128741	0.819692	-0.042274	0.142774
1627951564.84	-1.650418	-0.126667	0.817532	-0.144296	0.157611
1627951564.86	-1.647967	-0.124846	0.814451	-0.116924	0.150218
1627951564.88	-1.645176	-0.123137	0.807653	-0.083032	0.153543
1627951564.9	-1.642556	-0.121406	0.802022	-0.240877	0.160233
1627951564.92	-1.639923	-0.119359	0.798944	-0.035528	0.159233
1627951564.94	-1.637407	-0.117587	0.797045	-0.118804	0.149003
1627951564.96	-1.63476	-0.11577	0.7939	-0.060718	0.161025
1627951564.98	-1.632352	-0.113459	0.793158	-0.031952	0.164575
1627951565.0	-1.629968	-0.111778	0.789918	-0.333377	0.147057
1627951565.02	-1.627604	-0.10999	0.789712	-0.001744	0.142391
1627951565.04	-1.625385	-0.108118	0.78738	-0.174407	0.147161
1627951565.06	-1.623013	-0.106402	0.784187	-0.089758	0.146813
1627951565.08	-1.621866	-0.105498	0.783645	-0.054378	0.146597
1627951565.1	-1.61855	-0.102554	0.780894	-0.163905	0.154239
1627951565.12	-1.616024	-0.10065	0.778587	-0.127588	0.161801
1627951565.14	-1.613626	-0.098663	0.77773	0.093952	0.150702
1627951565.16	-1.611314	-0.096795	0.774983	-0.195421	0.15426
1627951565.18	-1.608968	-0.094828	0.775196	-0.041072	0.154281
1627951565.2	-1.606884	-0.092896	0.774597	-0.081894	0.147701
1627951565.22	-1.604434	-0.091088	0.771064	-0.177993	0.157411
1627951565.24	-1.603216	-0.090093	0.771138	0.007361	0.156219
1627951565.26	-1.599994	-0.087169	0.770206	-0.051389	0.146523
1627951565.28	-1.597709	-0.085002	0.769531	-0.001953	0.159352
1627951565.3	-1.59549	-0.082958	0.770153	-0.076283	0.151319
1627951565.32	-1.593433	-0.081174	0.770428	0.035922	0.141211
1627951565.34	-1.591338	-0.079026	0.772201	0.111763	0.148654
1627951565.36	-1.589088	-0.07705	0.771829	-0.098004	0.144418
1627951565.38	-1.588078	-0.07594	0.771484	-0.034656	0.150639
1627951565.4	-1.584675	-0.073027	0.773227	0.190386	0.14771
1627951565.42	-1.582718	-0.070886	0.774738	0.096794	0.143849
1627951565.44	-1.580527	-0.068941	0.773162	-0.035122	0.149705
1627951565.46	-1.578314	-0.066879	0.774497	0.17768	0.147445
1627951565.48	-1.576343	-0.06491	0.775457	0.0142	0.139147
1627951565.5	-1.574187	-0.062861	0.773838	0.00678	0.150343
1627951565.52	-1.572013	-0.060528	0.777635	0.190003	0.151096
1627951565.54	-1.569953	-0.058344	0.778077	0.084586	0.146306
1627951565.56	-1.567839	-0.055921	0.780172	0.088718	0.161732
1627951565.58	-1.565696	-0.053401	0.783704	0.254109	0.163569
1627951565.6	-1.563447	-0.051435	0.784992	-0.004505	0.149033
1627951565.62	-1.561459	-0.049093	0.785563	0.187647	0.166233
1627951565.64	-1.559334	-0.046752	0.787925	0.197061	0.15831
1627951565.66	-1.557264	-0.044388	0.789166	0.133667	0.152624
1627951565.68	-1.55534	-0.042072	0.794004	0.254855	0.145217
1627951565.7	-1.553325	-0.039974	0.794028	-0.021666	0.149355
1627951565.72	-1.551131	-0.037571	0.795069	0.117673	0.165841
1627951565.74	-1.549221	-0.035197	0.79868	0.182451	0.143237
1627951565.76	-1.548271	-0.034128	0.798978	0.029614	0.142148
1627951565.78	-1.545369	-0.031295	0.798581	0.154819	0.139716
1627951565.8	-1.543565	-0.02905	0.800349	0.084288	0.143096
1627951565.82	-1.543565	-0.02905	0.800349	0.084288	0.143096
1627951565.83	-1.543565	-0.02905	0.800349	0.084288	0.143096
1627951565.85	-1.543565	-0.02905	0.800349	0.084288	0.143096
1627951565.87	-1.543565	-0.02905	0.800349	0.084288	0.143096
1627951565.89	-1.543565	-0.02905	0.800349	0.084288	0.143096
1627951565.91	-1.543565	-0.02905	0.800349	0.084288	0.143096
1627951565.93	-1.543565	-0.02905	0.800349	0.084288	0.143096
1627951565.95	-1.543565	-0.02905	0.800349	0.084288	0.143096
1627951565.97	-1.528473	-0.010427	0.820278	0.117932	0.147396
1627951565.99	-1.527576	-0.009221	0.82148	0.119718	0.149821
1627951566.01	-1.525815	-0.006841	0.823742	0.058455	0.152942
1627951566.03	-1.522226	-0.002079	0.831675	0.162479	0.148931
1627951566.05	-1.520553	0.000588	0.834558	0.065126	0.164753
1627951566.07	-1.520553	0.000588	0.834558	0.065126	0.164753
1627951566.09	-1.51777	0.004448	0.840654	0.276266	0.153265
1627951566.11	-1.515022	0.007843	0.84437	0.213358	0.145195
1627951566.13	-1.513153	0.010238	0.847604	0.174814	0.153589
1627951566.15	-1.512227	0.011536	0.848328	0.07197	0.158432
1627951566.17	-1.511386	0.012833	0.850046	0.172881	0.15553
1627951566.19	-1.508804	0.016527	0.855504	0.215839	0.14541
1627951566.21	-1.508044	0.017612	0.857161	0.164348	0.131382
1627951566.23	-1.505583	0.0212	0.861537	0.027325	0.150605
1627951566.25	-1.503863	0.024055	0.865883	0.281336	0.170007
1627951566.27	-1.502358	0.026784	0.870632	0.23544	0.154437
1627951566.29	-1.499892	0.03023	0.876519	0.269855	0.143428
1627951566.31	-1.499242	0.031619	0.879444	0.293666	0.153988
1627951566.33	-1.498497	0.033079	0.882272	0.281728	0.16325
1627951566.35	-1.49654	0.036992	0.889421	0.249586	0.143916
1627951566.37	-1.495195	0.039351	0.894106	0.213031	0.134376
1627951566.39	-1.495195	0.039351	0.894106	0.213031	0.134376
1627951566.41	-1.492494	0.044776	0.903477	0.268136	0.158942
1627951566.43	-1.491298	0.04782	0.909789	0.364374	0.159243
1627951566.45	-1.489953	0.050316	0.914508	0.313166	0.137439
1627951566.47	-1.488504	0.052731	0.919061	0.249552	0.144187
1627951566.49	-1.487277	0.055888	0.924778	0.268812	0.172088
1627951566.51	-1.485788	0.058642	0.929185	0.235053	0.160925
1627951566.53	-1.484432	0.061254	0.933267	0.19104	0.147928
1627951566.55	-1.483272	0.063709	0.937225	0.192592	0.140991
1627951566.57	-1.482111	0.066329	0.942093	0.22099	0.150233
1627951566.59	-1.480487	0.070766	0.950457	0.268515	0.157408
1627951566.61	-1.480008	0.072308	0.954624	0.416419	0.161382
1627951566.63	-1.478661	0.074856	0.959511	0.393475	0.148925
1627951566.65	-1.477092	0.077487	0.963083	0.163042	0.154953
1627951566.67	-1.4752	0.08201	0.971364	0.443923	0.158699
1627951566.69	-1.4752	0.08201	0.971364	0.443923	0.158699
1627951566.71	-1.473222	0.086234	0.978813	0.184929	0.149039
1627951566.73	-1.471937	0.088964	0.982684	0.247416	0.157517
1627951566.75	-1.4706	0.091765	0.988439	0.306036	0.148144
1627951566.77	-1.469481	0.094747	0.993254	0.117863	0.147822
1627951566.79	-1.469481	0.094747	0.993254	0.117863	0.147822
1627951566.81	-1.466577	0.101993	1.007698	0.323437	0.168657
1627951566.83	-1.465928	0.103268	1.009049	0.134422	0.142305
1627951566.85	-1.464843	0.106188	1.015826	0.42522	0.156511
1627951566.87	-1.463801	0.109013	1.02041	0.214551	0.143515
1627951566.89	-1.463801	0.109013	1.02041	0.214551	0.143515
1627951566.91	-1.463801	0.109013	1.02041	0.214551	0.143515
1627951566.93	-1.461526	0.114339	1.027706	0.14877	0.144622
1627951566.95	-1.459017	0.120903	1.039802	0.100092	0.130576
1627951566.97	-1.458558	0.122241	1.042915	0.310402	0.141008
1627951566.99	-1.457567	0.124601	1.044973	0.079215	0.122535
1627951567.01	-1.456597	0.127082	1.048061	0.135642	0.133778
1627951567.03	-1.456597	0.127082	1.048061	0.135642	0.133778
1627951567.05	-1.45508	0.13236	1.059273	0.22572	0.132597
1627951567.07	-1.453981	0.134919	1.061496	-0.017019	0.127835
1627951567.09	-1.453078	0.137869	1.067881	0.312999	0.138498
1627951567.11	-1.452387	0.140998	1.073379	0.25469	0.148527
1627951567.13	-1.451845	0.142266	1.074519	0.114012	0.13788
1627951567.15	-1.450705	0.144882	1.077234	0.127806	0.139492
1627951567.17	-1.449386	0.149369	1.084443	0.22227	0.163495
1627951567.19	-1.449386	0.149369	1.084443	0.22227	0.163495
1627951567.21	-1.449386	0.149369	1.084443	0.22227	0.163495
1627951567.23	-1.446977	0.157766	1.097828	0.066546	0.138645
1627951567.25	-1.445699	0.162141	1.105173	0.17719	0.145411
1627951567.27	-1.445699	0.162141	1.105173	0.17719	0.145411
1627951567.29	-1.44456	0.16647	1.113085	0.309132	0.149676
1627951567.31	-1.44456	0.16647	1.113085	0.309132	0.149676
1627951567.33	-1.44456	0.16647	1.113085	0.309132	0.149676
1627951567.35	-1.442361	0.174408	1.125609	0.25408	0.145762
1627951567.37	-1.441501	0.177231	1.131045	0.359791	0.144381
1627951567.39	-1.440793	0.179964	1.135749	0.267663	0.1507
1627951567.41	-1.440075	0.18283	1.139938	0.236869	0.155912
1627951567.43	-1.438955	0.185733	1.143057	0.20946	0.154891
1627951567.45	-1.438264	0.188783	1.149246	0.256215	0.15091
1627951567.47	-1.437528	0.191742	1.153464	0.126245	0.142681
1627951567.49	-1.436708	0.194712	1.158907	0.376356	0.157474
1627951567.51	-1.435895	0.197722	1.162478	0.159091	0.160143
1627951567.53	-1.435194	0.200694	1.167417	0.309758	0.152181
1627951567.55	-1.43456	0.203605	1.171733	0.231617	0.151833
1627951567.57	-1.433518	0.208017	1.179773	0.257081	0.144783
1627951567.59	-1.432928	0.211194	1.185586	0.300688	0.15515
1627951567.61	-1.43261	0.212757	1.188298	0.270452	0.159018
1627951567.63	-1.432002	0.21562	1.192395	0.164358	0.133899
1627951567.65	-1.430914	0.219859	1.198462	0.231905	0.155611
1627951567.67	-1.430592	0.221156	1.200393	0.192809	0.133343
1627951567.69	-1.42957	0.22507	1.204356	0.146267	0.133823
1627951567.71	-1.42957	0.22507	1.204356	0.146267	0.133823
1627951567.73	-1.428728	0.228785	1.209376	0.148036	0.13656
1627951567.75	-1.428183	0.231596	1.212752	0.151581	0.151744
1627951567.77	-1.427387	0.235655	1.219038	0.290736	0.134468
1627951567.79	-1.427128	0.237129	1.22059	0.155027	0.149486
1627951567.81	-1.426945	0.238592	1.222632	0.204949	0.147974
1627951567.83	-1.425874	0.242977	1.226663	0.219116	0.156885
1627951567.85	-1.425874	0.242977	1.226663	0.219116	0.156885
1627951567.87	-1.425107	0.248985	1.237884	0.269112	0.146729
1627951567.89	-1.42465	0.252023	1.243778	0.250905	0.144076
1627951567.91	-1.424269	0.255082	1.247187	0.177117	0.147885
1627951567.93	-1.423745	0.25803	1.251105	0.187891	0.14518
1627951567.95	-1.423437	0.262929	1.259671	0.268702	0.170438
1627951567.97	-1.4228	0.265772	1.262471	0.053504	0.143653
1627951567.99	-1.422418	0.267209	1.264278	0.180051	0.1482
1627951568.01	-1.422139	0.27187	1.272536	0.364184	0.16891
1627951568.03	-1.422031	0.273435	1.274907	0.237812	0.157338
1627951568.05	-1.421596	0.27627	1.281096	0.279536	0.141639
1627951568.07	-1.420976	0.280347	1.286244	0.184615	0.135225
1627951568.09	-1.420414	0.283311	1.289534	0.176802	0.137395
1627951568.11	-1.420287	0.284808	1.293183	0.365998	0.150664
1627951568.13	-1.420054	0.287675	1.298255	0.223075	0.142032
1627951568.15	-1.419908	0.290617	1.303127	0.23625	0.149837
1627951568.17	-1.41968	0.293722	1.309843	0.40972	0.157451
1627951568.19	-1.419144	0.298376	1.314438	0.217962	0.153961
1627951568.21	-1.418961	0.299971	1.317249	0.28015	0.159954
1627951568.23	-1.418618	0.30311	1.321874	0.160782	0.157737
1627951568.25	-1.41807	0.307763	1.327449	0.154731	0.153771
1627951568.27	-1.417903	0.309378	1.329336	0.190067	0.163524
1627951568.29	-1.417581	0.314246	1.336526	0.130406	0.159893
1627951568.31	-1.417393	0.315659	1.338618	0.209496	0.142768
1627951568.33	-1.416868	0.318585	1.340732	0.191506	0.15381
1627951568.35	-1.416563	0.321655	1.344861	0.194539	0.156663
1627951568.37	-1.416343	0.324629	1.34824	0.065966	0.152909
1627951568.4	-1.415666	0.328675	1.351606	0.052394	0.13826
1627951568.41	-1.415283	0.331477	1.353762	0.09965	0.146548
1627951568.43	-1.414792	0.334454	1.35482	0.049353	0.146207
1627951568.45	-1.414623	0.335963	1.356325	0.150585	0.15195
1627951568.47	-1.413923	0.340088	1.357773	0.036932	0.132662
1627951568.49	-1.413373	0.342768	1.359255	0.104064	0.13536
1627951568.51	-1.413037	0.345493	1.361784	0.095467	0.140989
1627951568.54	-1.412739	0.346837	1.361512	-0.02725	0.137904
1627951568.56	-1.412059	0.350985	1.364547	0.077322	0.127395
1627951568.58	-1.411249	0.354877	1.364676	-0.025283	0.132734
1627951568.6	-1.410604	0.357714	1.364657	0.007467	0.14304
1627951568.62	-1.410489	0.359244	1.3662	0.154545	0.153691
1627951568.64	-1.409485	0.363229	1.365631	-0.14804	0.133113
1627951568.66	-1.409485	0.363229	1.365631	-0.14804	0.133113
1627951568.68	-1.408752	0.367245	1.367513	0.045492	0.135493
1627951568.7	-1.407886	0.37152	1.367882	-0.025118	0.149347
1627951568.72	-1.407886	0.37152	1.367882	-0.025118	0.149347
1627951568.74	-1.406549	0.376759	1.367775	-0.099324	0.125067
1627951568.76	-1.406155	0.378051	1.367561	-0.021169	0.133762
1627951568.77	-1.405463	0.381145	1.368165	0.059711	0.157502
1627951568.79	-1.405463	0.381145	1.368165	0.059711	0.157502
1627951568.81	-1.405463	0.381145	1.368165	0.059711	0.157502
1627951568.83	-1.405463	0.381145	1.368165	0.059711	0.157502
1627951568.85	-1.405463	0.381145	1.368165	0.059711	0.157502
1627951568.87	-1.405463	0.381145	1.368165	0.059711	0.157502
1627951568.89	-1.405463	0.381145	1.368165	0.059711	0.157502
1627951568.91	-1.405463	0.381145	1.368165	0.059711	0.157502
1627951568.93	-1.400254	0.399269	1.364505	0.085019	0.136138
1627951568.95	-1.400254	0.399269	1.364505	0.085019	0.136138
1627951568.97	-1.397605	0.407701	1.358024	0.049361	0.144311
1627951569.0	-1.396623	0.410339	1.355462	-0.132971	0.137685
1627951569.01	-1.395697	0.413051	1.354327	-0.088251	0.140511
1627951569.03	-1.394747	0.415784	1.353172	-0.115828	0.137147
1627951569.06	-1.393694	0.418518	1.350061	-0.254369	0.15436
1627951569.08	-1.392902	0.421167	1.349826	-0.071584	0.131921
1627951569.1	-1.391654	0.424959	1.347104	-0.120098	0.135745
1627951569.11	-1.390986	0.426372	1.344414	-0.26906	0.156336
1627951569.14	-1.390298	0.427656	1.341955	-0.246383	0.146044
1627951569.16	-1.38878	0.431325	1.336802	-0.210023	0.125592
1627951569.18	-1.387614	0.4338	1.334045	-0.126416	0.136679
1627951569.2	-1.386366	0.436243	1.330266	-0.095035	0.133606
1627951569.22	-1.384867	0.439804	1.326482	-0.173147	0.133669
1627951569.24	-1.384867	0.439804	1.326482	-0.173147	0.133669
1627951569.26	-1.382712	0.444571	1.321051	-0.19966	0.12378
1627951569.28	-1.382712	0.444571	1.321051	-0.19966	0.12378
1627951569.3	-1.380536	0.449507	1.315757	-0.124391	0.137811
1627951569.32	-1.379534	0.452073	1.313854	-0.134	0.135902
1627951569.34	-1.378951	0.453337	1.311953	-0.191051	0.139893
1627951569.36	-1.378341	0.454633	1.310548	-0.138919	0.141628
1627951569.38	-1.376761	0.458723	1.307791	-0.079781	0.136666
1627951569.4	-1.374997	0.462395	1.303321	-0.279536	0.140615
1627951569.42	-1.373771	0.464861	1.302069	0.026164	0.134504
1627951569.44	-1.373189	0.466004	1.300563	-0.149603	0.127452
1627951569.46	-1.371421	0.469846	1.296356	-0.153478	0.150364
1627951569.48	-1.370227	0.472553	1.294435	0.006283	0.148056
1627951569.5	-1.369022	0.475159	1.291768	-0.220312	0.143263
1627951569.52	-1.367735	0.477852	1.288654	-0.18399	0.151257
1627951569.54	-1.366308	0.480401	1.285596	-0.119236	0.135584
1627951569.56	-1.36564	0.481555	1.283422	-0.216711	0.132797
1627951569.58	-1.364282	0.483836	1.278222	-0.321502	0.139281
1627951569.6	-1.362158	0.487505	1.272812	-0.189594	0.146023
1627951569.62	-1.360736	0.490296	1.269004	-0.142023	0.154441
1627951569.64	-1.35873	0.492798	1.261392	-0.424464	0.156195
1627951569.66	-1.357176	0.495507	1.257635	-0.197879	0.157055
1627951569.68	-1.35627	0.496689	1.254227	-0.341356	0.149216
1627951569.7	-1.354459	0.499268	1.247623	-0.459685	0.158699
1627951569.72	-1.352012	0.502941	1.241009	-0.166951	0.130037
1627951569.74	-1.350508	0.505403	1.236557	-0.277545	0.142935
1627951569.76	-1.348944	0.508117	1.232902	-0.141857	0.156123
1627951569.78	-1.347308	0.510596	1.227975	-0.249517	0.150172
1627951569.8	-1.345672	0.513022	1.222057	-0.326059	0.148061
1627951569.82	-1.34387	0.515251	1.216592	-0.275671	0.143275
1627951569.84	-1.342281	0.517569	1.211681	-0.274766	0.146512
1627951569.86	-1.340569	0.520032	1.206273	-0.17186	0.148876
1627951569.88	-1.338922	0.522326	1.201487	-0.261119	0.127423
1627951569.9	-1.337404	0.524343	1.197274	-0.112169	0.119679
1627951569.92	-1.335799	0.526667	1.192495	-0.173709	0.140665
1627951569.94	-1.33428	0.528831	1.188741	-0.264434	0.129831
1627951569.96	-1.332902	0.531031	1.185902	-0.207209	0.134708
1627951569.98	-1.331251	0.533151	1.180801	-0.212566	0.133815
1627951570.0	-1.329688	0.535121	1.176796	-0.255904	0.123843
1627951570.02	-1.328303	0.537632	1.174883	-0.027273	0.139165
1627951570.04	-1.326612	0.540263	1.170286	-0.235813	0.155002
1627951570.06	-1.324877	0.542497	1.16591	-0.216912	0.147493
1627951570.08	-1.323169	0.54473	1.162357	-0.287298	0.14124
1627951570.1	-1.321443	0.547236	1.159643	-0.063862	0.152288
1627951570.12	-1.31967	0.549684	1.155262	-0.301707	0.14679
1627951570.14	-1.317836	0.552157	1.15089	-0.242612	0.153186
1627951570.16	-1.316873	0.553255	1.14809	-0.281231	0.146669
1627951570.18	-1.314228	0.556661	1.143189	-0.275786	0.146312
1627951570.2	-1.314228	0.556661	1.143189	-0.275786	0.146312
1627951570.22	-1.31158	0.560244	1.137624	-0.12459	0.143771
1627951570.24	-1.310668	0.561342	1.135869	-0.176308	0.143514
1627951570.26	-1.310668	0.561342	1.135869	-0.176308	0.143514
1627951570.27	-1.310668	0.561342	1.135869	-0.176308	0.143514
1627951570.3	-1.310668	0.561342	1.135869	-0.176308	0.143514
1627951570.32	-1.301042	0.572162	1.110973	-0.478889	0.158964
1627951570.34	-1.29878	0.574367	1.104782	-0.218164	0.155898
1627951570.36	-1.297894	0.575634	1.102957	-0.182165	0.154375
1627951570.38	-1.294552	0.579244	1.093647	-0.371045	0.168126
1627951570.4	-1.294552	0.579244	1.093647	-0.371045	0.168126
1627951570.42	-1.290178	0.583403	1.081678	-0.272053	0.149618
1627951570.44	-1.288112	0.585552	1.076754	-0.336472	0.156418
1627951570.46	-1.286212	0.58766	1.071987	-0.198377	0.147487
1627951570.48	-1.284203	0.590075	1.067557	-0.190869	0.158708
1627951570.5	-1.282071	0.592027	1.062793	-0.2358	0.138903
1627951570.52	-1.280203	0.594089	1.0584	-0.170086	0.144913
1627951570.54	-1.278167	0.59627	1.051316	-0.289105	0.150074
1627951570.56	-1.277145	0.597273	1.048679	-0.262603	0.14253
1627951570.58	-1.274393	0.600284	1.04086	-0.200927	0.14017
1627951570.6	-1.272403	0.602279	1.036062	-0.208312	0.142475
1627951570.62	-1.270642	0.604105	1.032388	-0.094579	0.12356
1627951570.64	-1.268689	0.606176	1.027909	-0.21677	0.143677
1627951570.66	-1.26664	0.608141	1.023086	-0.210229	0.141409
1627951570.68	-1.264769	0.609986	1.01859	-0.264708	0.136108
1627951570.7	-1.262992	0.61201	1.015207	-0.180908	0.1359
1627951570.72	-1.261966	0.613223	1.013622	-0.159445	0.159924
1627951570.74	-1.259049	0.61626	1.009314	-0.141875	0.134155
1627951570.76	-1.256947	0.618185	1.00337	-0.379642	0.153033
1627951570.78	-1.254795	0.620265	1.001127	-0.207522	0.153356
1627951570.8	-1.252865	0.622361	0.998441	0.035779	0.149916
1627951570.82	-1.250641	0.624467	0.992895	-0.308027	0.159701
1627951570.84	-1.248462	0.626484	0.989057	-0.26489	0.15013
1627951570.86	-1.24741	0.627529	0.988093	-0.09683	0.148876
1627951570.88	-1.244269	0.630814	0.980937	-0.261354	0.162032
1627951570.9	-1.241979	0.632809	0.977443	-0.208919	0.147138
1627951570.92	-1.239841	0.63461	0.973294	-0.124156	0.139679
1627951570.94	-1.237494	0.636695	0.968632	-0.152261	0.160598
1627951570.96	-1.235101	0.638718	0.964864	-0.120582	0.158528
1627951570.98	-1.232565	0.640687	0.958972	-0.322068	0.161676
1627951571.0	-1.229858	0.642584	0.951214	-0.398376	0.161616
1627951571.02	-1.227506	0.644628	0.947555	-0.049094	0.148561
1627951571.04	-1.225035	0.646623	0.94037	-0.354422	0.157057
1627951571.06	-1.222381	0.64849	0.934594	-0.324028	0.16202
1627951571.08	-1.221116	0.649343	0.931412	-0.320286	0.153576
1627951571.1	-1.217486	0.651931	0.921895	-0.355801	0.146
1627951571.12	-1.215262	0.653403	0.916356	-0.269315	0.134724
1627951571.14	-1.212983	0.655178	0.910836	-0.412701	0.150523
1627951571.16	-1.210449	0.656968	0.90531	-0.431168	0.154548
1627951571.18	-1.209313	0.657694	0.9027	-0.26016	0.134376
1627951571.2	-1.205749	0.660276	0.894273	-0.323903	0.148437
1627951571.22	-1.203152	0.661944	0.888621	-0.142239	0.141172
1627951571.24	-1.200927	0.663478	0.882874	-0.315277	0.131484
1627951571.26	-1.199817	0.664295	0.88077	-0.211498	0.138645
1627951571.28	-1.197552	0.665989	0.877021	-0.044424	0.142949
1627951571.3	-1.19429	0.66815	0.870497	-0.193258	0.129749
1627951571.32	-1.193245	0.668926	0.867995	-0.249701	0.12981
1627951571.34	-1.18978	0.671286	0.860344	-0.232307	0.137492
1627951571.36	-1.187617	0.672914	0.856168	-0.203082	0.134858
1627951571.38	-1.185277	0.674567	0.851916	-0.240741	0.141345
1627951571.4	-1.182999	0.676258	0.847723	-0.237317	0.136954
1627951571.42	-1.181887	0.67707	0.845999	-0.173657	0.138843
1627951571.44	-1.178318	0.679463	0.838906	-0.258354	0.14504
1627951571.46	-1.176071	0.681145	0.835987	-0.256302	0.140091
1627951571.48	-1.173764	0.682824	0.832659	-0.069096	0.143086
1627951571.5	-1.171073	0.684392	0.82661	-0.313832	0.157024
1627951571.52	-1.168751	0.685922	0.82371	-0.254592	0.132917
1627951571.54	-1.166516	0.687629	0.819983	-0.157387	0.142437
1627951571.56	-1.163879	0.689194	0.814439	-0.25959	0.156837
1627951571.58	-1.161467	0.690521	0.810463	-0.183721	0.128694
1627951571.6	-1.159151	0.691854	0.804162	-0.479258	0.141978
1627951571.62	-1.15657	0.693584	0.800499	-0.105317	0.154745
1627951571.64	-1.153843	0.694932	0.79329	-0.38689	0.150559
1627951571.66	-1.151253	0.69652	0.787326	-0.437656	0.150582
1627951571.68	-1.148344	0.697992	0.781278	-0.315212	0.166998
1627951571.7	-1.14697	0.698797	0.778527	-0.27452	0.158919
1627951571.72	-1.144147	0.700225	0.772208	-0.313002	0.155381
1627951571.74	-1.139735	0.702364	0.762763	-0.283236	0.162858
1627951571.76	-1.136852	0.703448	0.75641	-0.377286	0.150897
1627951571.78	-1.134201	0.704856	0.750901	-0.253809	0.155057
1627951571.8	-1.132943	0.705553	0.748675	-0.223103	0.144194
1627951571.82	-1.128943	0.707632	0.740166	-0.206157	0.158057
1627951571.84	-1.128943	0.707632	0.740166	-0.206157	0.158057
1627951571.86	-1.124763	0.709607	0.732299	-0.208442	0.144378
1627951571.88	-1.122104	0.710916	0.72562	-0.302701	0.155294
1627951571.9	-1.119355	0.712311	0.719082	-0.238054	0.154552
1627951571.92	-1.11684	0.713251	0.714038	-0.407265	0.1311
1627951571.94	-1.114294	0.714362	0.707623	-0.386529	0.138006
1627951571.96	-1.110619	0.716077	0.701496	-0.411705	0.13379
1627951571.98	-1.108154	0.717301	0.696609	-0.296622	0.137891
1627951572.0	-1.106862	0.717862	0.694706	-0.190846	0.141291
1627951572.02	-1.10304	0.719341	0.686058	-0.227729	0.133531
1627951572.04	-1.100491	0.720592	0.681794	-0.137072	0.144079
1627951572.06	-1.097838	0.72204	0.678047	-0.248786	0.147076
1627951572.08	-1.095386	0.723154	0.673828	-0.241664	0.131713
1627951572.1	-1.092798	0.724457	0.669622	-0.360763	0.151402
1627951572.12	-1.090055	0.725661	0.666609	-0.092455	0.149947
1627951572.14	-1.087549	0.726771	0.661809	-0.254643	0.13641
1627951572.16	-1.086255	0.727437	0.660225	-0.15802	0.145111
1627951572.18	-1.081859	0.729261	0.652945	-0.205584	0.155694
1627951572.2	-1.07923	0.730268	0.648212	-0.339348	0.142423
1627951572.22	-1.076508	0.731556	0.644444	-0.218519	0.159552
1627951572.24	-1.075097	0.7322	0.642637	-0.180533	0.154895
1627951572.26	-1.071049	0.733572	0.635131	-0.310711	0.135588
1627951572.28	-1.068284	0.734551	0.629335	-0.314858	0.150691
1627951572.3	-1.065404	0.735703	0.624397	-0.331217	0.155401
1627951572.32	-1.062624	0.73681	0.62048	-0.237252	0.152569
1627951572.34	-1.05949	0.737684	0.611564	-0.4398	0.170483
1627951572.36	-1.056571	0.738683	0.607484	-0.224535	0.149391
1627951572.38	-1.053586	0.739644	0.600356	-0.416227	0.164893
1627951572.4	-1.050475	0.740495	0.593793	-0.342409	0.160761
1627951572.42	-1.047555	0.74137	0.587417	-0.344591	0.149886
1627951572.44	-1.044722	0.742311	0.582723	-0.287064	0.152016
1627951572.46	-1.041775	0.743127	0.576966	-0.281871	0.150302
1627951572.48	-1.038948	0.74382	0.570011	-0.33776	0.145432
1627951572.5	-1.03605	0.745009	0.565969	-0.249925	0.164271
1627951572.52	-1.034523	0.745388	0.562751	-0.320867	0.156941
1627951572.54	-1.030284	0.746472	0.553695	-0.154971	0.147122
1627951572.56	-1.027373	0.7472	0.546739	-0.385407	0.151708
1627951572.58	-1.024624	0.747889	0.541957	-0.294817	0.139093
1627951572.6	-1.022049	0.748769	0.537152	-0.244089	0.13808
1627951572.62	-1.020682	0.749209	0.535661	-0.148531	0.143037
1627951572.64	-1.016735	0.750233	0.528803	-0.259601	0.1329
1627951572.66	-1.014035	0.750777	0.522603	-0.284525	0.138253
1627951572.68	-1.011367	0.751466	0.517927	-0.300162	0.139738
1627951572.7	-1.010131	0.751897	0.516876	-0.105158	0.130953
1627951572.72	-1.006156	0.753128	0.511543	-0.059434	0.139214
1627951572.73	-1.004774	0.753559	0.51002	-0.15199	0.144546
1627951572.76	-1.001968	0.754232	0.504609	-0.28244	0.145982
1627951572.77	-0.999104	0.754917	0.49993	-0.300473	0.146153
1627951572.79	-0.996266	0.755738	0.496777	-0.004731	0.14362
1627951572.81	-0.99341	0.756406	0.491088	-0.201709	0.139889
1627951572.83	-0.990477	0.757084	0.48866	-0.27076	0.159578
1627951572.86	-0.987474	0.757753	0.483448	-0.161295	0.153568
1627951572.88	-0.983427	0.758907	0.477024	-0.188324	0.137603
