Time	Desired_X	Desired_Y	Desired_V_head	Desired_V_lat	Desired_Theta	Desired_Theta_dot
1627951440.79	-1.45449680159	0.157556481845	0.15396	0.0	1.2480185666	0.341350922508
1627951440.81	-1.453532596	0.160414198598	0.136598	0.0	1.25247441205	0.247151478677
1627951440.83	-1.45256908844	0.163317492344	0.138487	0.0	1.25751022081	0.253922340751
1627951440.85	-1.45167527824	0.16605528122	0.15504	0.0	1.26265704575	0.23355446061
1627951440.87	-1.4512690191	0.167314360971	0.142322	0.0	1.26405382814	0.114409660853
1627951440.89	-1.44995640384	0.171447946696	0.159264	0.0	1.27230188256	0.332936773319
1627951440.91	-1.44912990277	0.17410433646	0.155058	0.0	1.27630003859	0.230731278008
1627951440.93	-1.44912990277	0.17410433646	0.155058	0.0	1.27629974513	0.0
1627951440.95	-1.44752731275	0.179381335894	0.150318	0.0	1.28537279354	0.438328020445
1627951440.97	-1.44671813536	0.182113005383	0.147486	0.0	1.28960551235	0.247876886371
1627951440.99	-1.44587626935	0.185005999017	0.141843	0.0	1.29495861326	0.240625241259
1627951441.01	-1.44502719706	0.187979132008	0.141385	0.0	1.29990531144	0.257211224025
1627951441.03	-1.44416060905	0.191074095226	0.149417	0.0	1.30544926405	0.272137144352
1627951441.05	-1.44333733537	0.19407418197	0.154739	0.0	1.31078937706	0.257084229501
1627951441.07	-1.44256102632	0.196959571096	0.156092	0.0	1.31559021314	0.245359929438
1627951441.09	-1.44179355371	0.199869046724	0.154955	0.0	1.3206706865	0.239651667569
1627951441.11	-1.44103721966	0.202794866973	0.137242	0.0	1.32496116393	0.245156735296
1627951441.13	-1.44030924748	0.205669108472	0.136241	0.0	1.32958927984	0.248347173294
1627951441.15	-1.43956546101	0.208668251894	0.137746	0.0	1.33492777163	0.253644795897
1627951441.17	-1.43881145333	0.211777118241	0.139083	0.0	1.34027760113	0.266408651619
1627951441.19	-1.43806372703	0.214932736977	0.14723	0.0	1.34603158032	0.264445462422
1627951441.21	-1.43736801	0.217938262311	0.153296	0.0	1.3511771116	0.246006735636
1627951441.23	-1.4367845045	0.220513993555	0.163014	0.0	1.35521390136	0.218473195621
1627951441.25	-1.43617119614	0.223278783321	0.161653	0.0	1.35995628292	0.235571454651
1627951441.27	-1.43552399359	0.226264438082	0.14571	0.0	1.3650991674	0.232852972937
1627951441.29	-1.43496301598	0.228912671662	0.151664	0.0	1.36888888363	0.228558069283
1627951441.31	-1.43439754322	0.2316427213	0.147781	0.0	1.3734169474	0.234335281674
1627951441.33	-1.43382769482	0.234459658204	0.150093	0.0	1.378612126	0.225807986809
1627951441.35	-1.43352181355	0.236000591779	0.154697	0.0	1.38104506492	0.133955676245
1627951441.37	-1.43264249663	0.240551407463	0.150094	0.0	1.3890960223	0.351674900324
1627951441.39	-1.43212697613	0.24330964254	0.148694	0.0	1.39298136549	0.232853778752
1627951441.41	-1.43163122758	0.246030851144	0.150074	0.0	1.39744108486	0.23583604573
1627951441.43	-1.43107876692	0.249149288843	0.148585	0.0	1.40292786467	0.275064120905
1627951441.45	-1.43083292509	0.250568147833	0.134983	0.0	1.40492995821	0.120392351875
1627951441.47	-1.43009503387	0.254952477319	0.157053	0.0	1.41281232831	0.362215785241
1627951441.49	-1.4298601736	0.2563904233	0.147395	0.0	1.4146738193	0.126196032582
1627951441.51	-1.42917835076	0.26069373434	0.145275	0.0	1.42222117471	0.346880472565
1627951441.53	-1.42869968457	0.263840533459	0.13504	0.0	1.42712085257	0.264461203159
1627951441.55	-1.42826643422	0.266788867983	0.126996	0.0	1.43161110213	0.244247969706
1627951441.57	-1.42787345144	0.269554080436	0.136527	0.0	1.43634169179	0.224655041798
1627951441.59	-1.4276786456	0.270959644656	0.158927	0.0	1.43913303262	0.117909747926
1627951441.61	-1.42594807453	0.286106825056	0.150723	0.0	1.41828655126	-0.52115482815
1627951441.63	-1.42594807453	0.286106825056	0.151855	0.0	1.41816949564	0.0
1627951441.65	-1.42594807453	0.286106825056	0.161355	0.0	1.41807870604	0.0
1627951441.67	-1.42594807453	0.286106825056	0.147664	0.0	1.41849019179	0.0
1627951441.69	-1.42594807453	0.286106825056	0.158308	0.0	1.41848838559	0.0
1627951441.71	-1.42545522521	0.289365764175	0.14879	0.0	1.41254572126	-0.299375151245
1627951441.73	-1.42499201937	0.292316626457	0.152012	0.0	1.40678290852	-0.253238679961
1627951441.75	-1.42450574494	0.295309374144	0.145607	0.0	1.40193341004	-0.2757036741
1627951441.77	-1.42399771623	0.29833197375	0.143545	0.0	1.39597848095	-0.254829600614
1627951441.79	-1.42373176564	0.299875225085	0.153617	0.0	1.39352987281	-0.147520646265
1627951441.81	-1.42286563239	0.304732591831	0.136593	0.0	1.3846854367	-0.447904566594
1627951441.83	-1.42232031309	0.307670405591	0.155152	0.0	1.37940533993	-0.282267866194
1627951441.85	-1.42177226718	0.310538510602	0.152798	0.0	1.37410310021	-0.262924218615
1627951441.87	-1.42113686919	0.313766565475	0.144547	0.0	1.36795088008	-0.293603279002
1627951441.89	-1.42047363791	0.317033926404	0.131632	0.0	1.36210180397	-0.283678554712
1627951441.91	-1.41987306785	0.319909885341	0.151242	0.0	1.35699641459	-0.261953196787
1627951441.93	-1.41922791721	0.322918487313	0.156459	0.0	1.35141525363	-0.290800147815
1627951441.95	-1.41854228539	0.326030857888	0.13376	0.0	1.34603792963	-0.285982288298
1627951441.97	-1.41788874102	0.328921905318	0.149188	0.0	1.34055713921	-0.263577938682
1627951441.99	-1.41727189549	0.331587460175	0.154405	0.0	1.33579894901	-0.248459218594
1627951442.01	-1.41663063527	0.334297625179	0.148105	0.0	1.33079736254	-0.244178266226
1627951442.02	-1.41599418779	0.336929769613	0.149327	0.0	1.32619523119	-0.245594911568
1627951442.04	-1.41569156297	0.338162156941	0.149116	0.0	1.32431031913	-0.122396688608
1627951442.07	-1.4150249563	0.340835290914	0.145848	0.0	1.31912540039	-0.250939178567
1627951442.08	-1.41398191901	0.344909898387	0.144707	0.0	1.31117655149	-0.352879054705
1627951442.11	-1.41360940116	0.346335015293	0.160221	0.0	1.30830030578	-0.132766736288
1627951442.12	-1.41247958303	0.350566777715	0.153804	0.0	1.30051841245	-0.391244369554
1627951442.14	-1.41211438289	0.351906907883	0.143581	0.0	1.2986922525	-0.129598274485
1627951442.16	-1.41136164499	0.35462873535	0.1506	0.0	1.29337052429	-0.257788344598
1627951442.18	-1.41054477651	0.357523690986	0.144907	0.0	1.2878219996	-0.266478258237
1627951442.2	-1.40969309329	0.360480469787	0.141045	0.0	1.28254050787	-0.279270052158
1627951442.22	-1.40889402407	0.363200524237	0.150963	0.0	1.27710242662	-0.245728715097
1627951442.24	-1.40808090573	0.365917455848	0.156211	0.0	1.27219374249	-0.259735312159
1627951442.26	-1.40722051346	0.36873919379	0.151449	0.0	1.26690333011	-0.26745825962
1627951442.29	-1.40635065415	0.371539184707	0.146939	0.0	1.26136409556	-0.24333954647
1627951442.3	-1.40552026198	0.374165008306	0.151461	0.0	1.25692734218	-0.247899670537
1627951442.32	-1.40472631238	0.376634515948	0.151274	0.0	1.25242518516	-0.2330073075
1627951442.34	-1.40395125412	0.379008180491	0.151619	0.0	1.24803210189	-0.224868664317
1627951442.36	-1.40308035336	0.381633494245	0.151255	0.0	1.2432625388	-0.267770471372
1627951442.38	-1.40268891334	0.382799544891	0.14561	0.0	1.24102782212	-0.110885631407
1627951442.4	-1.40268891334	0.382799544891	0.14561	0.0	1.24120617038	0.0
1627951442.42	-1.40268891334	0.382799544891	0.14561	0.0	1.24093007965	0.0
1627951442.44	-1.40268891334	0.382799544891	0.14561	0.0	1.24140465567	0.0
1627951442.46	-1.40268891334	0.382799544891	0.14561	0.0	1.24141186807	0.0
1627951442.48	-1.40268891334	0.382799544891	0.14561	0.0	1.24137972961	0.0
1627951442.49	-1.40268891334	0.382799544891	0.14561	0.0	1.24121730633	0.0
1627951442.51	-1.40268891334	0.382799544891	0.14561	0.0	1.24136836286	0.0
1627951442.53	-1.40268891334	0.382799544891	0.14561	0.0	1.2408310678	0.0
1627951442.55	-1.39652273584	0.400152745559	0.151944	0.0	1.20816261003	-1.72395046867
1627951442.57	-1.39652273584	0.400152745559	0.151944	0.0	1.20822456801	0.0
1627951442.59	-1.39305243804	0.409193461914	0.1545	0.0	1.19025003935	-0.842772153946
1627951442.61	-1.39199658151	0.411854649267	0.159374	0.0	1.1849092951	-0.2539872221
1627951442.63	-1.39088577324	0.414612331851	0.145187	0.0	1.18010896126	-0.271042923575
1627951442.65	-1.38985439879	0.41713568836	0.146627	0.0	1.17528361581	-0.240423832285
1627951442.67	-1.38878032551	0.419726899493	0.152599	0.0	1.17012367054	-0.252593619842
1627951442.69	-1.3876242584	0.422475683193	0.145072	0.0	1.16462685642	-0.258105795469
1627951442.71	-1.38647726949	0.425163150598	0.146975	0.0	1.15941328263	-0.252021316303
1627951442.73	-1.38533665714	0.427797847247	0.153131	0.0	1.15414665415	-0.249102763208
1627951442.76	-1.38432639148	0.430101014125	0.148286	0.0	1.150445583	-0.231417465506
1627951442.77	-1.38334004655	0.432322922177	0.152017	0.0	1.14579261362	-0.211964764343
1627951442.79	-1.38278035115	0.433572282464	0.158825	0.0	1.14323829054	-0.125883335354
1627951442.82	-1.38160621163	0.436166985317	0.150727	0.0	1.1381914571	-0.260150396625
1627951442.83	-1.37942166774	0.440903463684	0.151487	0.0	1.12862238311	-0.431378662682
1627951442.86	-1.37827185161	0.443350814221	0.151184	0.0	1.12401997743	-0.2401690636
1627951442.88	-1.37702730172	0.445965750717	0.149016	0.0	1.11855866894	-0.249187702252
1627951442.9	-1.37578409379	0.448543629733	0.152838	0.0	1.11356207204	-0.25651141445
1627951442.92	-1.37520758692	0.449727744603	0.143977	0.0	1.11191577555	-0.125140873703
1627951442.94	-1.3735098895	0.453174297894	0.157232	0.0	1.10396246593	-0.313302790202
1627951442.96	-1.37220516055	0.455783234866	0.156203	0.0	1.0988423255	-0.256168348547
1627951442.98	-1.37094226742	0.458276648132	0.153056	0.0	1.09431970604	-0.255611502815
1627951442.99	-1.36976228031	0.460578861749	0.153696	0.0	1.09008830247	-0.247571539182
1627951443.02	-1.36976228031	0.460578861749	0.153696	0.0	1.08995337547	0.0
1627951443.04	-1.36729582388	0.465308336727	0.149764	0.0	1.07954755871	-0.418441954439
1627951443.06	-1.36602171632	0.467709203114	0.15651	0.0	1.0750721149	-0.239732374637
1627951443.08	-1.36460000373	0.470355469858	0.153021	0.0	1.06981973774	-0.280559199807
1627951443.1	-1.36398082945	0.471497408319	0.136556	0.0	1.0680913038	-0.117950771213
1627951443.12	-1.36209050354	0.474945194342	0.151306	0.0	1.06056454439	-0.342426002783
1627951443.14	-1.36064810589	0.477537983848	0.1468	0.0	1.05511971252	-0.259107110954
1627951443.16	-1.35927529922	0.479976054713	0.146974	0.0	1.05042963665	-0.251404068515
1627951443.18	-1.35862739001	0.481116912671	0.14874	0.0	1.04819116224	-0.118686576307
1627951443.2	-1.35736546557	0.48332125739	0.150583	0.0	1.04350865763	-0.221015899575
1627951443.22	-1.35534128426	0.486809481683	0.155083	0.0	1.03579835009	-0.338637652781
1627951443.24	-1.35390592051	0.489248459721	0.157038	0.0	1.03057745376	-0.239811452562
1627951443.26	-1.35244592001	0.491700743737	0.148938	0.0	1.02608692875	-0.256864066409
1627951443.28	-1.35107444441	0.493978752168	0.14126	0.0	1.02178254029	-0.239144241834
1627951443.3	-1.34952352265	0.496525700274	0.150999	0.0	1.01552074718	-0.255776603568
1627951443.32	-1.34785470436	0.499232620728	0.140605	0.0	1.01005750443	-0.278129910167
1627951443.34	-1.34625404979	0.50179707228	0.143126	0.0	1.00481299614	-0.26615749299
1627951443.36	-1.34463903881	0.504353689832	0.154073	0.0	0.998866446936	-0.258892857066
1627951443.38	-1.34281921598	0.507198393565	0.139269	0.0	0.993033082154	-0.298549941992
1627951443.4	-1.34196624086	0.50851885402	0.133318	0.0	0.990807300394	-0.145757638394
1627951443.42	-1.34048763772	0.510788743766	0.149132	0.0	0.985863429851	-0.238500412591
1627951443.44	-1.3381026311	0.514400285567	0.143807	0.0	0.978138873608	-0.377333636646
1627951443.46	-1.33655374473	0.51671363618	0.147285	0.0	0.973351894617	-0.254593083718
1627951443.48	-1.3357609812	0.517888120705	0.155289	0.0	0.970377012999	-0.125197143903
1627951443.5	-1.33338076443	0.521376417229	0.149715	0.0	0.963034088876	-0.368900700454
1627951443.52	-1.33187316297	0.523556996445	0.149609	0.0	0.958414918213	-0.232511306653
1627951443.54	-1.33024434643	0.525888364132	0.156531	0.0	0.952846824107	-0.249132436545
1627951443.56	-1.32866970165	0.528118471541	0.146974	0.0	0.948621074448	-0.246720787684
1627951443.58	-1.3278713377	0.529240408723	0.155048	0.0	0.945729806926	-0.12017167825
1627951443.6	-1.32619674618	0.531574900991	0.153714	0.0	0.940598310997	-0.256928520943
1627951443.62	-1.32372481913	0.534975358265	0.150832	0.0	0.932997940311	-0.354378509366
1627951443.64	-1.32198455267	0.537337520184	0.152904	0.0	0.927903712519	-0.266291300962
1627951443.66	-1.32028108398	0.53962489441	0.155266	0.0	0.922716087155	-0.254794969764
1627951443.68	-1.31853219557	0.541948218396	0.146922	0.0	0.917576018103	-0.251045096024
1627951443.7	-1.31669651917	0.544360111993	0.145195	0.0	0.912211473371	-0.267336376269
1627951443.72	-1.31494205816	0.546640238604	0.152967	0.0	0.907142378425	-0.263609566562
1627951443.74	-1.31232707886	0.549994311546	0.158667	0.0	0.899236169476	-0.37619416492
1627951443.77	-1.31051201232	0.552291853262	0.144023	0.0	0.894493394189	-0.263511505919
1627951443.78	-1.30886895203	0.554350565504	0.156158	0.0	0.889536135931	-0.230477802463
1627951443.8	-1.30797037299	0.555468112179	0.154976	0.0	0.887300669884	-0.136651706441
1627951443.82	-1.30609831881	0.557777683872	0.149147	0.0	0.881464952023	-0.256804487915
1627951443.84	-1.30439519165	0.55985727229	0.144145	0.0	0.877608674776	-0.253860479663
1627951443.86	-1.30268274127	0.561927892696	0.157552	0.0	0.871978588142	-0.23688932355
1627951443.88	-1.30087165046	0.564095969755	0.153213	0.0	0.867037679066	-0.253170992692
1627951443.9	-1.29905740807	0.566245731813	0.150493	0.0	0.861996548036	-0.245332243873
1627951443.92	-1.29635859634	0.569403587438	0.15942	0.0	0.854173655679	-0.358507880316
1627951443.94	-1.29532005671	0.570606232334	0.151152	0.0	0.851490347473	-0.140740966396
1627951443.97	-1.29334014917	0.572880032934	0.146245	0.0	0.846443421842	-0.271971975705
1627951443.98	-1.29029854196	0.576325569617	0.153664	0.0	0.837697331813	-0.399003768437
1627951444.0	-1.28928240298	0.577464049359	0.142575	0.0	0.835745548628	-0.143526909695
1627951444.02	-1.28635941002	0.58070449868	0.143794	0.0	0.827826498413	-0.385862160432
1627951444.04	-1.28532730487	0.581836656571	0.156476	0.0	0.824710676632	-0.137060337939
1627951444.06	-1.28316693311	0.584186471511	0.143196	0.0	0.819238672627	-0.29352764061
1627951444.08	-1.28007328327	0.587505144005	0.158301	0.0	0.810309372394	-0.379099615429
1627951444.1	-1.27901435509	0.588628801247	0.142502	0.0	0.808437071435	-0.140887104532
1627951444.13	-1.27699912289	0.590750191284	0.146619	0.0	0.803329647693	-0.264945577641
1627951444.15	-1.27407112407	0.593793292895	0.159663	0.0	0.79486052585	-0.348139808893
1627951444.16	-1.27197928589	0.595939498981	0.144845	0.0	0.790514662066	-0.276662552889
1627951444.18	-1.26990976803	0.598040374211	0.152049	0.0	0.784988347894	-0.269254735433
1627951444.2	-1.2689579886	0.598999183908	0.142583	0.0	0.783216109588	-0.128619564773
1627951444.22	-1.2667376525	0.601218058126	0.139904	0.0	0.777072983287	-0.281843891365
1627951444.24	-1.26463684506	0.603294763179	0.149923	0.0	0.771690365536	-0.265596120185
1627951444.26	-1.26255091321	0.605335251616	0.155804	0.0	0.766353255741	-0.264720442965
1627951444.28	-1.26039458863	0.607422413263	0.144729	0.0	0.760928160085	-0.254373775418
1627951444.3	-1.25724264283	0.610433396941	0.148263	0.0	0.753252373875	-0.384430713123
1627951444.32	-1.25614314215	0.611472755335	0.150664	0.0	0.750738634572	-0.140177764109
1627951444.34	-1.25412291605	0.61336789936	0.144549	0.0	0.746038659459	-0.247655272501
1627951444.36	-1.2520015335	0.615337859356	0.150353	0.0	0.740507999114	-0.257478699419
1627951444.38	-1.249754848	0.617402074034	0.146806	0.0	0.734784396595	-0.260629427806
1627951444.41	-1.24775579355	0.619219921983	0.152508	0.0	0.730431917429	-0.243256927185
1627951444.42	-1.24565415051	0.621112186113	0.150253	0.0	0.724996916665	-0.239417149317
1627951444.44	-1.24242759169	0.623980236818	0.151413	0.0	0.717590918459	-0.386566597835
1627951444.47	-1.24143510707	0.624853539444	0.148295	0.0	0.715421547369	-0.118473645204
1627951444.49	-1.23817983207	0.627688954997	0.151332	0.0	0.707214749475	-0.372536839865
1627951444.5	-1.23611076512	0.629468389804	0.146341	0.0	0.702848980551	-0.242763815046
1627951444.53	-1.23400253331	0.631263578929	0.151923	0.0	0.697880041634	-0.257012111364
1627951444.55	-1.23181495937	0.633107439946	0.14794	0.0	0.692557839924	-0.251980239217
1627951444.56	-1.22963800141	0.634923496631	0.151569	0.0	0.687507294846	-0.255513272842
1627951444.58	-1.22732668055	0.636831318285	0.152755	0.0	0.68192592281	-0.270049039109
1627951444.61	-1.22618850086	0.637763190992	0.145986	0.0	0.679636983232	-0.135380524296
1627951444.63	-1.22276166848	0.640538946629	0.156499	0.0	0.67102573132	-0.373061781382
1627951444.65	-1.22033896857	0.642474586464	0.149964	0.0	0.665700304254	-0.271486696827
1627951444.67	-1.21777109283	0.644502385198	0.134126	0.0	0.659571441162	-0.258670682024
1627951444.69	-1.21550108934	0.646274803287	0.146166	0.0	0.655311468132	-0.261431417836
1627951444.71	-1.21313635885	0.648101322527	0.156081	0.0	0.649426805542	-0.267813984149
1627951444.73	-1.21179377822	0.64912940622	0.147975	0.0	0.646507882445	-0.156442848322
1627951444.75	-1.20830187252	0.651773436619	0.152542	0.0	0.638467488948	-0.368463930708
1627951444.77	-1.2058027311	0.653639563103	0.143435	0.0	0.63326064053	-0.276934091804
1627951444.79	-1.20354795243	0.655304725477	0.148757	0.0	0.628640629652	-0.258619922958
1627951444.81	-1.20127677871	0.656964461082	0.155321	0.0	0.623188371126	-0.251349722284
1627951444.83	-1.20008418268	0.657829008631	0.151422	0.0	0.62066587116	-0.133162552639
1627951444.85	-1.19657267373	0.660346994585	0.146221	0.0	0.612984925699	-0.368010157346
1627951444.87	-1.19427053505	0.66197565682	0.156908	0.0	0.607613528715	-0.245106491332
1627951444.89	-1.19180673514	0.663699523776	0.149558	0.0	0.602616361108	-0.277743152763
1627951444.91	-1.1895347271	0.665271825591	0.157906	0.0	0.597406420298	-0.242300444256
1627951444.93	-1.18838385689	0.666061960235	0.150333	0.0	0.59535589523	-0.129445126969
1627951444.95	-1.18472456222	0.668546389702	0.146326	0.0	0.587021859988	-0.375710384938
1627951444.97	-1.18356720582	0.669323410393	0.149753	0.0	0.584724859256	-0.122546286093
1627951444.99	-1.18114415642	0.670936709361	0.158053	0.0	0.57932541092	-0.264312708015
1627951445.01	-1.17744910059	0.673362170342	0.152531	0.0	0.571319643183	-0.378988704029
1627951445.03	-1.1751085717	0.674877047391	0.153836	0.0	0.566723365827	-0.252029377667
1627951445.05	-1.17264326914	0.676454891731	0.142526	0.0	0.561758149673	-0.267369907901
1627951445.07	-1.17149076836	0.677186305452	0.149845	0.0	0.55898021078	-0.118181162437
1627951445.09	-1.16795640285	0.67940488808	0.158348	0.0	0.551255386952	-0.368152639412
1627951445.11	-1.16542920513	0.680968868561	0.152084	0.0	0.546024919437	-0.261901221449
1627951445.13	-1.16306291538	0.682416533255	0.15217	0.0	0.54134725244	-0.249738977054
1627951445.15	-1.16067920096	0.683858644744	0.154694	0.0	0.536214259475	-0.246837588725
1627951445.17	-1.15940141387	0.684625038157	0.15406	0.0	0.533650670415	-0.137100511937
1627951445.19	-1.15585677856	0.68672697176	0.14945	0.0	0.526531030828	-0.371194722231
1627951445.21	-1.15343528287	0.688142728498	0.148718	0.0	0.521471613767	-0.252833768296
1627951445.23	-1.15106394932	0.689513452121	0.145536	0.0	0.516750513211	-0.246739237905
1627951445.25	-1.14863985961	0.6908987452	0.153333	0.0	0.511428801481	-0.251359489522
1627951445.27	-1.14609117699	0.692338025034	0.153239	0.0	0.505745692308	-0.247596939632
1627951445.29	-1.14361896197	0.693717407796	0.149609	0.0	0.501199460133	-0.253057700033
1627951445.31	-1.14098457414	0.695169317927	0.150778	0.0	0.495598700102	-0.269503377468
1627951445.33	-1.1381515203	0.696710227458	0.14312	0.0	0.4897475611	-0.284390382561
1627951445.35	-1.13532111274	0.698228683493	0.132934	0.0	0.484534381976	-0.291138171309
1627951445.37	-1.13265376205	0.699640612064	0.142062	0.0	0.478958360876	-0.267963187303
1627951445.39	-1.12979154568	0.701135312544	0.139371	0.0	0.47311909056	-0.292413658545
1627951445.41	-1.12711929317	0.702511931904	0.141149	0.0	0.467900074873	-0.26800334118
1627951445.43	-1.12442451484	0.703881850348	0.153459	0.0	0.461898559471	-0.261440023226
1627951445.45	-1.12167404595	0.705261279954	0.146117	0.0	0.456846268571	-0.279568175096
1627951445.47	-1.11915565576	0.706507792803	0.152858	0.0	0.451487871723	-0.235579291079
1627951445.49	-1.11664453547	0.707735100293	0.154862	0.0	0.446884511625	-0.254582578617
1627951445.51	-1.11412100901	0.708952885919	0.152393	0.0	0.441650314746	-0.241019129214
1627951445.53	-1.11159684399	0.710155462628	0.151997	0.0	0.4370050884	-0.255325725573
1627951445.55	-1.108976105	0.711387746857	0.157214	0.0	0.431418530564	-0.259975591711
1627951445.57	-1.10639807151	0.712583861397	0.151873	0.0	0.426523487106	-0.250515985826
1627951445.59	-1.10377394713	0.713785089454	0.158143	0.0	0.421343191978	-0.265607201314
1627951445.61	-1.10103325506	0.715022277478	0.154042	0.0	0.415837645921	-0.27141376855
1627951445.63	-1.09853473714	0.716134760455	0.142472	0.0	0.411505456146	-0.238765894383
1627951445.65	-1.09584475335	0.717316205079	0.151854	0.0	0.405783322975	-0.259800665206
1627951445.67	-1.09313023369	0.718491418536	0.149098	0.0	0.400512954334	-0.258800935853
1627951445.69	-1.09062131161	0.719562529775	0.157505	0.0	0.395979020543	-0.257352600232
1627951445.71	-1.08796512243	0.720680816264	0.151868	0.0	0.390286366063	-0.24297533676
1627951445.73	-1.08523386508	0.721813980867	0.146128	0.0	0.385501410082	-0.26826826418
1627951445.75	-1.08266901051	0.722862764139	0.151266	0.0	0.380314960528	-0.238341658873
1627951445.77	-1.07993744772	0.723963477407	0.159319	0.0	0.374687126637	-0.260742894298
1627951445.79	-1.0771917601	0.72505310822	0.153227	0.0	0.369747276315	-0.265944101735
1627951445.81	-1.07460072133	0.726066037699	0.150225	0.0	0.365191643962	-0.257043325387
1627951445.83	-1.07181038697	0.727140334192	0.155212	0.0	0.359238623625	-0.265423624013
1627951445.85	-1.0704832116	0.727645313846	0.142589	0.0	0.357551935926	-0.136108991183
1627951445.87	-1.0665118795	0.729133438978	0.153305	0.0	0.349214346563	-0.365330177827
1627951445.89	-1.06380393527	0.730128549327	0.151156	0.0	0.344208059521	-0.25403128847
1627951445.91	-1.06123020135	0.731059703352	0.14862	0.0	0.339670018865	-0.244962189162
1627951445.93	-1.05853314734	0.732020250504	0.155609	0.0	0.333521176586	-0.228656208145
1627951445.95	-1.05557426931	0.733056223523	0.144696	0.0	0.328728107668	-0.286894733538
1627951445.97	-1.05280272505	0.734009787281	0.149743	0.0	0.323418258114	-0.260448551903
1627951445.99	-1.04987831382	0.734998404398	0.148744	0.0	0.317788571521	-0.276231162937
1627951446.02	-1.0468335495	0.736008674712	0.143989	0.0	0.312196790167	-0.295288992821
1627951446.04	-1.04260145756	0.73738086081	0.151203	0.0	0.303632756157	-0.357719075432
1627951446.05	-1.04116452228	0.737838331709	0.151463	0.0	0.301467770133	-0.134333917928
1627951446.07	-1.03670590561	0.739230758326	0.139306	0.0	0.293419286645	-0.424502988048
1627951446.09	-1.03529079361	0.739664182788	0.147876	0.0	0.290713669809	-0.134937081228
1627951446.11	-1.03240542132	0.740535274526	0.15304	0.0	0.284989086944	-0.270267261863
1627951446.14	-1.0280341028	0.741822794945	0.147932	0.0	0.277002472887	-0.402808218757
1627951446.16	-1.02670732026	0.742205950411	0.146062	0.0	0.274672825211	-0.120109307772
1627951446.17	-1.02249694456	0.743398433143	0.148634	0.0	0.266887944685	-0.38946574569
1627951446.19	-1.02249694456	0.743398433143	0.148634	0.0	0.267220100275	0.0
1627951446.22	-1.01842506181	0.744517993478	0.15447	0.0	0.258990410971	-0.367960842459
1627951446.24	-1.01420654443	0.745643147028	0.147879	0.0	0.25127098246	-0.362490068207
1627951446.26	-1.01160406066	0.746319745397	0.151364	0.0	0.246671384598	-0.23255448973
1627951446.28	-1.00865023848	0.747071553595	0.150933	0.0	0.241011979668	-0.271844977085
1627951446.3	-1.00729504511	0.747410756951	0.141654	0.0	0.239074356757	-0.127225633061
1627951446.32	-1.00322639123	0.748407599364	0.153371	0.0	0.230934061849	-0.357263628853
1627951446.34	-1.00024964826	0.749116526736	0.143047	0.0	0.225941687414	-0.27837817841
1627951446.36	-0.99749616073	0.749757009705	0.147793	0.0	0.220725334936	-0.24452311266
1627951446.38	-0.994650686048	0.750403522328	0.151461	0.0	0.215442162828	-0.259641458526
1627951446.4	-0.991641672918	0.751070260663	0.151183	0.0	0.209817441399	-0.277271109233
1627951446.42	-0.989056417929	0.751629249604	0.150334	0.0	0.205602795384	-0.239770966578
1627951446.44	-0.986222839749	0.752227273017	0.155507	0.0	0.199988069855	-0.26114307179
1627951446.46	-0.983435207342	0.752800687467	0.144126	0.0	0.195249414738	-0.251303342459
1627951446.48	-0.980738871164	0.75334129455	0.157076	0.0	0.190124771804	-0.250407622385
1627951446.5	-0.977734522919	0.753927459455	0.153066	0.0	0.184211718886	-0.266300762637
1627951446.52	-0.974906904684	0.75446359459	0.147163	0.0	0.179534181412	-0.250682963074
1627951446.54	-0.972103133691	0.754980365009	0.148787	0.0	0.174392202315	-0.247571085388
1627951446.56	-0.969339113849	0.755475381967	0.148514	0.0	0.169533859039	-0.248269886541
1627951446.58	-0.966714575159	0.755932196245	0.153276	0.0	0.164726309935	-0.234318266116
1627951446.6	-0.963892582737	0.756409045217	0.156589	0.0	0.159441620227	-0.259022069085
1627951446.62	-0.960968474376	0.756887520719	0.152026	0.0	0.154040287443	-0.261052829129
1627951446.64	-0.958149579403	0.757333760012	0.149928	0.0	0.14939816342	-0.262542781696
1627951446.66	-0.955207803049	0.75778376783	0.149426	0.0	0.143749563427	-0.265515132146
1627951446.68	-0.95195983443	0.758262054337	0.144028	0.0	0.137344831582	-0.275169059981
1627951446.7	-0.948872559022	0.758698665646	0.136881	0.0	0.132732768868	-0.285705544301
1627951446.72	-0.94579578714	0.759116367801	0.148002	0.0	0.126480881546	-0.265523979154
1627951446.74	-0.942537191834	0.759539831667	0.140239	0.0	0.120926360053	-0.296357203582
1627951446.76	-0.939606744129	0.759904063799	0.140897	0.0	0.115994810613	-0.263988252507
1627951446.78	-0.936515484483	0.76027129376	0.150834	0.0	0.1096454529	-0.266976244294
1627951446.8	-0.933595178437	0.760602222411	0.148337	0.0	0.104948443262	-0.262476672884
1627951446.82	-0.930655274873	0.760919705819	0.14787	0.0	0.0996859155864	-0.265770140107
1627951446.84	-0.927850054506	0.76120801449	0.135498	0.0	0.0952238560774	-0.25404823935
1627951446.86	-0.92505635941	0.761480961761	0.15235	0.0	0.0896519133779	-0.251693389202
1627951446.88	-0.922234440178	0.761742324932	0.152644	0.0	0.0842566233298	-0.241135280161
